DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
196905,255,117,512,98,92,166,24,126,204,44,103,225
196906,254,115,511,97,92,166,24,126,204,44,101,224
196907,279,128,537,100,99,189,26,132,233,49,130,245
196908,279,127,536,100,98,187,26,132,233,49,130,244
196909,278,127,534,100,98,187,26,132,232,49,129,241
196910,278,127,533,100,98,186,26,132,232,49,129,241
196911,278,126,531,98,98,185,26,132,232,49,128,241
196912,276,125,530,98,98,183,26,132,229,49,128,241
197001,276,125,528,98,98,183,26,132,227,49,128,241
197002,275,125,526,98,98,183,26,132,227,49,128,241
197003,275,125,526,98,98,183,26,132,227,49,128,237
197004,275,125,524,98,98,181,26,132,227,49,127,235
197005,275,124,519,98,98,181,26,132,226,49,127,235
197006,273,124,519,97,98,180,26,132,224,49,127,234
197007,303,134,544,105,98,184,27,135,251,53,146,264
197008,303,133,542,105,98,183,27,135,250,53,145,263
197009,303,133,542,105,98,181,26,135,250,53,144,263
197010,303,133,541,104,97,181,26,135,250,53,144,263
197011,303,132,540,104,97,180,26,135,249,52,144,262
197012,302,132,535,103,97,179,26,135,247,52,143,261
197101,300,132,534,103,97,179,26,135,245,51,143,260
197102,298,132,533,102,97,179,26,135,244,51,143,259
197103,297,132,533,101,97,178,26,135,243,51,142,257
197104,296,132,531,101,96,176,26,135,242,51,142,257
197105,295,132,529,101,94,174,25,135,242,51,142,254
197106,293,132,527,101,94,172,25,135,242,51,142,252
197107,312,136,543,106,94,181,27,140,266,60,167,276
197108,311,136,542,106,94,181,27,140,266,60,167,275
197109,311,136,542,106,94,179,27,140,266,60,167,275
197110,311,136,542,106,94,179,27,140,266,60,167,275
197111,311,135,540,106,94,179,27,139,266,60,167,275
197112,311,135,539,106,94,178,27,139,266,60,166,274
197201,310,135,535,106,93,177,27,139,266,60,166,274
197202,310,135,535,106,93,177,27,139,266,60,166,273
197203,309,134,534,106,93,176,27,139,266,60,166,271
197204,308,134,533,105,93,175,27,139,266,60,165,269
197205,308,134,532,104,93,175,27,139,266,60,164,267
197206,308,134,531,104,93,174,27,139,265,60,164,264
197207,339,140,545,109,97,180,27,143,290,70,206,285
197208,335,139,545,109,96,180,27,143,289,70,206,282
197209,335,139,544,109,96,180,27,143,288,70,206,282
197210,334,138,544,109,95,180,27,143,287,70,206,281
197211,333,138,542,109,95,178,27,143,287,70,205,280
197212,333,138,540,109,95,178,27,143,286,70,205,280
197301,331,137,540,109,94,177,27,142,284,70,205,279
197302,328,137,538,109,93,176,27,142,284,70,205,278
197303,327,137,537,108,93,176,27,142,284,70,204,277
197304,327,136,537,108,93,175,27,142,283,70,204,276
197305,323,136,534,107,93,173,27,142,281,70,203,275
197306,322,136,534,107,93,172,27,142,280,70,203,274
197307,547,212,861,167,134,378,44,183,543,136,686,1260
197308,541,210,856,165,134,375,44,183,538,136,680,1247
197309,538,210,853,165,133,372,44,183,534,133,676,1239
197310,537,209,849,165,133,370,44,183,528,133,672,1231
197311,533,204,839,163,131,363,44,183,522,133,658,1215
197312,523,204,834,161,131,358,43,183,516,130,648,1196
197401,519,203,829,161,131,356,43,183,515,128,643,1187
197402,517,202,827,161,130,353,43,183,513,128,641,1182
197403,516,202,827,160,130,348,42,183,512,128,636,1177
197404,512,201,823,158,130,346,42,183,510,127,635,1172
197405,506,200,816,158,129,343,42,182,506,125,629,1167
197406,502,197,813,158,128,340,42,182,503,125,623,1159
197407,506,192,814,170,127,344,42,184,498,130,639,1121
197408,502,189,811,168,127,338,42,184,496,129,633,1115
197409,496,186,811,168,126,334,41,184,493,129,633,1106
197410,494,182,808,168,126,331,41,184,489,129,631,1096
197411,492,180,804,167,126,329,41,182,488,129,624,1093
197412,489,179,799,162,126,327,41,182,487,129,618,1086
197501,485,179,795,161,126,326,41,182,481,126,614,1080
197502,484,179,794,160,126,324,41,182,481,125,611,1079
197503,482,179,791,159,126,322,41,182,479,125,610,1076
197504,481,178,788,159,125,322,41,181,478,125,604,1073
197505,481,177,787,159,124,322,41,181,478,125,604,1070
197506,479,175,782,158,124,319,40,181,474,122,602,1064
197507,486,176,792,173,131,325,41,185,477,135,616,1062
197508,484,174,788,173,129,323,41,185,477,135,612,1061
197509,484,174,787,173,129,322,41,185,475,134,611,1060
197510,482,174,787,173,129,322,41,184,474,132,609,1054
197511,480,174,785,172,129,321,41,184,470,132,606,1053
197512,476,174,783,172,129,320,40,184,468,130,604,1049
197601,475,174,780,169,128,319,40,184,465,130,598,1047
197602,473,174,776,168,128,319,40,184,464,130,596,1045
197603,468,172,775,168,128,318,40,184,461,130,594,1043
197604,465,171,773,168,128,314,40,184,459,129,593,1038
197605,464,171,768,165,127,313,40,184,458,129,591,1034
197606,461,171,766,165,125,312,40,184,456,129,591,1031
197607,477,174,805,182,131,330,41,187,485,135,620,1065
197608,474,172,798,182,131,330,41,187,481,135,619,1060
197609,474,172,795,182,131,327,41,187,479,135,618,1055
197610,473,171,791,180,131,327,41,187,479,135,618,1052
197611,472,171,788,179,131,325,41,187,477,134,617,1051
197612,471,170,782,178,131,322,41,187,477,130,613,1048
197701,467,167,779,176,130,321,41,187,476,129,610,1043
197702,465,166,776,174,130,319,41,187,475,128,608,1041
197703,461,166,773,172,130,319,41,187,471,127,605,1040
197704,460,165,770,172,129,318,41,187,471,126,604,1038
197705,456,165,764,169,128,317,41,187,470,124,602,1038
197706,453,164,759,169,128,317,41,186,468,123,600,1037
197707,462,170,786,190,133,348,44,187,493,133,643,1048
197708,458,168,784,187,132,346,44,187,488,132,638,1045
197709,456,167,780,186,132,344,44,187,487,132,634,1039
197710,452,167,773,186,132,342,44,187,484,131,631,1036
197711,451,167,771,184,132,340,44,187,481,130,630,1035
197712,449,167,765,184,126,337,44,187,476,128,627,1033
197801,447,164,757,184,125,332,44,187,472,125,623,1022
197802,443,164,754,184,125,331,44,187,470,125,619,1017
197803,440,164,750,184,125,331,44,187,468,125,617,1012
197804,436,164,744,181,124,331,43,187,467,124,616,1009
197805,431,164,737,178,120,329,43,187,463,123,613,1006
197806,428,164,723,176,119,327,43,187,457,120,611,1001
197807,425,168,756,188,124,346,43,189,476,124,665,1012
197808,419,165,753,185,123,344,43,188,474,124,660,1009
197809,417,165,750,185,123,344,42,188,469,122,656,1003
197810,413,164,747,184,123,342,42,188,465,122,653,997
197811,413,164,743,184,122,341,41,188,461,122,650,991
197812,412,163,740,183,122,337,41,188,459,121,647,986
197901,409,161,731,182,121,335,41,188,453,121,641,982
197902,405,160,728,179,121,334,41,188,452,120,634,976
197903,402,160,725,177,121,332,41,188,451,119,633,973
197904,399,159,723,176,121,328,41,188,449,118,626,967
197905,398,158,720,175,121,327,40,188,449,117,622,963
197906,394,156,715,174,121,324,39,188,446,115,617,953
197907,402,158,741,198,123,364,44,188,455,127,657,1002
197908,398,158,735,197,122,364,43,187,453,126,654,997
197909,396,157,732,197,122,362,43,187,451,124,649,993
197910,395,156,731,195,121,361,43,187,449,124,648,990
197911,393,154,728,194,121,357,42,187,446,124,644,986
197912,391,152,723,192,121,353,42,187,444,123,641,983
198001,386,150,719,190,117,350,42,187,441,123,631,973
198002,384,148,716,190,116,348,42,187,439,122,628,971
198003,383,148,714,189,116,348,41,187,436,122,623,965
198004,380,148,708,188,116,347,40,187,432,119,619,962
198005,377,147,706,187,116,344,39,186,430,117,613,957
198006,376,147,703,187,115,340,38,186,427,117,606,953
198007,386,155,733,244,121,386,43,190,447,136,666,987
198008,385,154,729,243,121,382,43,189,446,135,654,982
198009,378,152,723,242,121,379,43,189,445,133,650,977
198010,377,152,721,241,121,379,43,189,441,133,646,972
198011,376,152,718,240,120,376,43,189,440,132,644,968
198012,375,152,715,240,120,374,40,188,433,132,636,963
198101,371,151,713,240,120,369,40,187,426,131,631,960
198102,368,149,711,237,118,368,40,187,423,130,628,955
198103,366,148,703,237,118,367,38,187,422,129,625,954
198104,363,145,700,234,117,366,38,187,421,127,623,950
198105,361,144,696,233,117,366,38,187,419,126,622,950
198106,360,144,690,232,115,365,38,187,412,126,618,946
198107,370,162,738,359,118,489,50,192,445,157,694,1061
198108,365,162,734,358,118,489,49,191,443,157,693,1060
198109,364,161,734,357,118,487,49,191,438,156,687,1053
198110,362,160,730,355,118,484,49,191,434,155,682,1048
198111,360,159,727,354,118,482,47,191,431,155,680,1043
198112,359,158,724,350,118,480,47,191,425,153,676,1041
198201,359,156,722,349,118,476,47,191,423,153,668,1036
198202,357,156,718,348,117,474,47,191,421,153,665,1030
198203,356,156,715,346,117,470,47,191,415,151,657,1023
198204,354,155,713,343,117,466,47,189,411,150,650,1012
198205,351,154,713,342,116,466,46,189,405,150,647,1002
198206,349,152,713,340,115,465,46,189,401,148,646,992
198207,365,153,748,404,120,549,54,190,439,175,727,1019
198208,362,153,746,402,118,547,54,190,437,174,721,1013
198209,359,153,738,398,117,545,53,190,436,172,711,999
198210,357,150,732,395,117,542,52,190,434,171,706,988
198211,352,149,730,394,116,540,52,190,431,170,696,973
198212,351,149,723,391,115,538,51,190,431,168,688,965
198301,347,149,717,384,114,537,50,190,425,167,679,951
198302,346,149,712,379,114,536,50,190,422,165,677,946
198303,344,149,710,377,114,534,50,190,419,162,674,941
198304,344,148,707,371,114,533,49,190,418,160,669,939
198305,343,148,705,367,114,527,48,189,415,160,662,933
198306,340,147,700,363,113,522,48,188,414,159,656,927
198307,366,157,736,393,116,635,61,196,475,201,752,1015
198308,364,157,730,384,116,633,60,195,471,199,745,1007
198309,363,156,728,377,114,629,60,195,467,199,737,1001
198310,363,156,725,375,113,626,59,192,466,199,736,994
198311,363,154,723,374,113,624,59,192,464,199,734,986
198312,361,154,723,365,112,621,59,190,458,198,730,983
198401,360,151,719,357,112,619,59,190,453,195,721,977
198402,352,151,713,354,112,619,59,190,447,193,717,972
198403,350,151,710,348,112,618,59,190,446,193,714,964
198404,348,150,704,346,112,617,57,190,443,193,708,959
198405,345,147,703,344,112,616,57,190,440,190,705,950
198406,342,147,697,340,111,610,54,190,435,190,698,938
198407,378,169,762,380,124,842,83,196,551,284,912,988
198408,374,169,762,377,123,839,83,195,550,283,909,978
198409,369,168,756,366,123,833,83,194,537,281,903,963
198410,367,167,752,362,123,823,82,194,532,278,896,945
198411,364,167,743,352,123,817,81,194,527,277,892,932
198412,358,167,740,344,123,814,81,194,525,273,888,925
198501,353,166,735,338,123,807,81,194,519,269,875,912
198502,352,166,724,336,122,802,80,194,514,268,874,904
198503,350,164,719,333,121,796,79,192,511,265,871,900
198504,347,164,716,332,121,788,79,192,503,264,864,893
198505,340,160,711,328,121,783,78,191,496,264,854,883
198506,339,157,703,324,120,771,78,191,490,259,847,874
198507,364,171,748,365,121,870,95,192,539,312,971,830
198508,362,170,742,360,119,861,94,192,533,311,964,813
198509,359,167,739,356,119,857,91,192,529,309,957,802
198510,354,166,736,347,119,848,91,191,522,307,955,794
198511,351,164,729,341,119,841,89,191,514,304,952,778
198512,348,162,727,335,117,835,85,190,504,300,942,771
198601,345,161,725,328,116,830,84,189,501,296,929,756
198602,341,161,722,323,116,825,84,189,497,293,926,748
198603,339,161,716,318,115,813,83,188,492,289,916,743
198604,332,159,714,310,114,807,82,186,488,285,905,739
198605,328,158,709,303,113,803,80,185,484,281,896,730
198606,326,155,699,296,113,794,79,184,481,277,890,724
198607,343,171,773,330,123,910,93,194,621,362,1071,710
198608,340,170,768,321,123,901,93,194,618,359,1062,702
198609,338,168,761,316,123,892,93,193,612,357,1056,691
198610,335,166,751,312,121,883,92,192,605,352,1050,686
198611,329,165,746,302,121,872,91,192,599,345,1041,675
198612,325,162,728,292,119,858,90,191,588,344,1028,656
198701,319,161,723,291,118,849,88,191,578,338,1015,653
198702,319,161,721,286,116,847,88,191,576,335,1014,649
198703,317,161,711,282,116,844,88,191,572,331,1007,643
198704,313,159,703,281,115,843,88,191,567,331,1003,638
198705,310,159,701,278,115,838,88,191,566,331,993,634
198706,308,156,696,273,115,829,87,191,562,330,988,629
198707,358,177,760,289,139,948,112,195,668,412,1273,788
198708,356,174,755,286,137,938,108,195,662,410,1269,779
198709,352,173,751,280,134,931,106,195,659,408,1266,776
198710,346,172,742,278,133,923,104,195,651,407,1254,767
198711,344,171,736,274,132,917,104,195,639,401,1246,757
198712,342,168,731,272,132,906,103,195,627,397,1240,746
198801,338,167,727,270,131,901,102,195,626,392,1233,737
198802,337,166,718,268,131,886,101,194,620,390,1224,724
198803,333,163,714,267,130,882,99,193,614,382,1216,718
198804,327,158,706,266,129,878,96,193,605,381,1209,712
198805,322,155,695,264,128,869,94,193,588,379,1194,704
198806,318,154,690,257,128,861,94,192,582,375,1188,697
198807,371,173,715,246,135,917,118,205,636,413,1338,784
198808,370,172,707,242,135,908,116,203,623,406,1323,773
198809,367,172,699,240,135,898,116,203,615,398,1314,762
198810,365,170,693,238,133,892,116,203,609,396,1310,752
198811,361,170,683,235,130,882,115,202,600,391,1301,745
198812,353,165,675,231,130,872,111,202,589,388,1282,733
198901,350,163,673,228,128,863,109,201,584,386,1272,726
198902,348,161,668,227,128,852,106,201,580,384,1261,722
198903,345,161,664,225,127,838,106,201,574,381,1252,715
198904,344,158,661,224,127,834,104,201,570,377,1242,707
198905,339,158,655,222,126,823,103,200,562,374,1232,702
198906,334,156,645,219,125,812,103,199,556,368,1221,693
198907,339,164,708,227,133,831,114,198,617,398,1282,778
198908,337,162,705,225,128,827,110,198,610,396,1271,760
198909,333,160,700,221,128,823,109,198,602,394,1259,746
198910,329,160,691,221,128,820,109,198,599,389,1253,739
198911,325,159,687,220,128,812,109,198,592,387,1239,727
198912,325,158,681,220,126,808,109,198,584,384,1223,723
199001,323,157,675,219,122,801,108,198,581,380,1211,714
199002,322,155,673,218,121,795,108,197,574,378,1201,709
199003,320,155,668,217,119,788,108,197,570,377,1188,704
199004,319,154,665,217,118,780,107,197,561,373,1179,698
199005,319,153,659,215,118,773,106,197,555,371,1166,691
199006,319,150,651,215,118,759,104,197,547,366,1156,683
199007,348,157,669,236,124,830,113,198,587,426,1240,753
199008,347,155,663,234,124,823,111,198,580,426,1225,746
199009,345,153,662,232,123,819,110,198,577,424,1214,741
199010,341,150,657,231,122,814,110,198,572,420,1203,736
199011,340,150,653,230,122,807,108,195,566,415,1192,731
199012,340,149,646,228,122,799,107,194,566,414,1183,727
199101,338,149,641,228,122,795,107,194,562,411,1171,715
199102,337,149,638,226,122,791,106,194,557,406,1165,712
199103,333,149,632,225,122,783,105,194,556,403,1161,705
199104,333,147,623,222,121,776,105,194,546,400,1151,696
199105,328,146,617,221,120,772,105,194,542,398,1139,691
199106,325,146,616,221,119,768,104,194,536,396,1132,689
199107,343,147,653,233,127,809,109,194,567,458,1188,730
199108,339,146,650,233,126,806,107,194,564,454,1182,723
199109,338,145,650,232,126,800,106,194,561,453,1173,720
199110,338,145,649,232,125,792,105,194,555,450,1169,712
199111,335,143,646,232,125,786,104,194,550,450,1161,706
199112,334,142,642,232,124,776,103,194,547,447,1146,699
199201,333,141,638,230,124,770,103,194,544,445,1139,690
199202,331,141,637,227,124,766,101,194,537,440,1134,685
199203,330,141,636,225,123,761,100,194,531,439,1118,678
199204,328,139,631,224,122,756,99,192,527,436,1108,670
199205,326,135,628,218,120,748,99,192,523,432,1099,660
199206,325,133,623,212,119,736,98,191,515,428,1092,648
199207,366,148,662,211,131,810,117,194,612,549,1197,691
199208,363,142,657,206,131,801,114,194,608,547,1191,682
199209,363,141,655,204,130,798,114,194,603,541,1181,679
199210,359,140,650,204,130,792,114,194,598,533,1167,673
199211,356,140,647,204,130,787,114,194,594,533,1160,671
199212,355,140,646,201,130,785,111,194,593,532,1145,667
199301,353,140,642,201,130,777,111,194,592,531,1129,665
199302,351,140,641,200,130,775,111,194,589,528,1118,662
199303,349,140,639,199,130,770,108,194,586,526,1105,655
199304,347,140,637,199,130,767,108,194,585,522,1100,652
199305,346,140,634,199,129,764,108,194,585,518,1094,648
199306,343,139,626,198,129,761,108,194,583,517,1088,643
199307,380,155,663,217,135,867,116,195,672,596,1240,719
199308,379,155,658,216,135,865,115,195,669,590,1232,716
199309,379,154,656,216,134,861,114,195,667,587,1226,715
199310,377,154,654,216,133,858,114,195,664,584,1218,710
199311,376,152,647,214,133,856,114,195,662,582,1213,710
199312,372,152,644,213,132,848,113,195,661,580,1199,705
199401,369,152,644,213,131,846,113,193,657,579,1186,698
199402,369,151,639,213,131,842,111,193,654,574,1179,693
199403,369,150,637,212,131,839,111,193,653,572,1169,689
199404,369,150,633,212,130,833,111,192,652,567,1161,685
199405,369,150,631,209,129,826,111,192,649,561,1154,680
199406,368,149,627,209,129,822,111,192,646,553,1143,673
199407,423,175,741,237,145,954,152,192,771,623,1335,799
199408,421,173,735,236,145,946,152,192,768,622,1323,792
199409,419,173,735,233,145,938,149,192,760,618,1311,788
199410,417,173,735,230,144,933,149,191,758,609,1303,783
199411,413,172,735,228,141,927,149,191,756,605,1292,780
199412,410,170,730,225,141,917,145,190,751,600,1280,777
199501,410,169,727,224,141,910,143,190,745,595,1258,773
199502,407,169,722,223,141,905,142,189,743,591,1247,768
199503,402,169,716,221,141,897,141,189,738,585,1234,764
199504,400,169,712,220,141,895,141,189,729,581,1227,752
199505,394,169,706,219,141,893,137,187,721,574,1218,744
199506,391,167,701,218,140,883,134,185,713,573,1208,736
199507,414,195,759,223,148,1008,156,186,778,621,1339,808
199508,411,191,759,222,148,1001,154,186,773,613,1335,801
199509,410,190,754,221,148,999,149,185,769,608,1326,798
199510,407,189,750,219,148,992,148,185,762,603,1313,791
199511,404,189,745,218,147,987,147,185,756,594,1304,786
199512,403,188,743,218,146,976,146,185,751,591,1291,781
199601,401,185,739,217,143,971,145,185,745,587,1263,774
199602,400,184,734,214,141,965,141,185,738,584,1251,772
199603,400,183,729,213,137,962,141,185,738,580,1239,766
199604,400,182,724,213,136,958,140,185,736,577,1220,760
199605,399,181,719,211,134,952,138,185,731,573,1214,751
199606,394,179,719,209,133,949,138,184,726,569,1204,748
199607,427,194,781,221,147,1200,173,185,808,698,1364,868
199608,426,193,774,220,144,1188,173,185,802,693,1355,863
199609,421,190,771,219,142,1186,172,185,796,689,1347,857
199610,419,188,766,217,140,1179,171,185,789,688,1332,853
199611,416,188,760,217,140,1173,169,185,784,686,1320,846
199612,415,185,756,216,137,1167,169,185,776,679,1310,834
199701,415,185,750,214,135,1158,166,185,766,674,1297,829
199702,410,185,749,214,135,1150,165,184,759,671,1289,823
199703,406,185,743,213,133,1141,162,183,753,666,1272,818
199704,403,184,741,213,133,1133,159,183,749,662,1260,811
199705,400,183,737,212,133,1125,157,183,746,659,1252,804
199706,395,182,733,210,133,1115,156,182,740,655,1233,794
199707,417,193,791,223,144,1299,186,183,822,736,1364,917
199708,416,190,781,219,143,1289,185,179,812,731,1347,910
199709,412,190,775,219,143,1283,182,179,799,721,1337,905
199710,411,190,766,214,143,1279,179,179,788,714,1324,897
199711,409,187,762,212,142,1268,177,178,783,709,1312,890
199712,404,186,754,208,141,1253,172,177,772,702,1291,878
199801,398,185,746,206,141,1242,169,174,762,697,1280,871
199802,393,184,743,205,141,1230,167,174,754,693,1264,860
199803,389,182,739,201,141,1220,162,173,742,684,1242,850
199804,386,180,731,200,140,1209,161,171,736,681,1224,839
199805,383,178,729,197,140,1194,160,170,730,675,1209,830
199806,377,178,718,196,139,1180,152,166,724,668,1198,813
199807,418,184,750,210,144,1322,175,167,786,730,1331,912
199808,415,182,745,205,144,1308,172,167,776,722,1313,904
199809,410,180,738,202,143,1283,170,165,763,714,1301,898
199810,404,178,728,202,140,1259,165,163,749,694,1279,888
199811,399,177,723,201,139,1248,161,163,744,685,1268,878
199812,390,177,720,199,135,1233,158,163,736,675,1252,862
199901,385,173,712,196,132,1217,155,163,727,667,1237,850
199902,382,168,701,196,131,1206,152,162,719,661,1228,835
199903,379,166,693,188,131,1189,147,160,703,648,1215,820
199904,374,165,684,184,130,1177,144,160,693,642,1203,813
199905,371,164,681,178,130,1161,140,159,683,638,1194,803
199906,366,160,676,176,128,1140,138,159,677,628,1181,792
199907,375,160,687,180,130,1286,163,158,705,632,1279,831
199908,373,158,672,174,129,1271,158,155,697,626,1268,823
199909,368,157,666,171,127,1255,156,154,689,614,1261,810
199910,364,156,658,170,125,1241,152,152,686,608,1243,800
199911,361,156,644,168,122,1224,149,150,682,591,1226,790
199912,354,153,638,166,121,1204,148,150,673,583,1213,781
200001,353,151,637,165,120,1189,146,148,667,578,1200,774
200002,351,149,631,165,118,1173,143,145,662,572,1192,762
200003,347,149,624,164,118,1161,142,143,659,570,1169,745
200004,344,148,622,162,118,1147,142,139,652,567,1157,734
200005,339,145,618,161,117,1135,139,138,649,561,1152,726
200006,332,144,607,161,117,1119,136,137,644,556,1138,714
200007,342,141,614,171,120,1425,189,137,683,602,1196,782
200008,336,141,610,170,118,1413,186,136,674,595,1189,773
200009,334,140,603,168,115,1397,186,130,665,586,1181,764
200010,325,135,596,167,112,1378,185,129,655,578,1169,745
200011,322,133,589,166,110,1364,183,125,641,564,1153,737
200012,314,131,583,163,109,1345,181,123,630,553,1141,731
200101,310,131,572,161,107,1328,179,121,618,549,1125,715
200102,308,130,571,159,106,1312,176,121,609,543,1114,706
200103,303,130,570,155,104,1292,172,119,601,539,1108,696
200104,299,130,560,155,103,1269,165,119,592,531,1094,683
200105,294,127,551,153,101,1243,160,118,580,525,1084,675
200106,290,125,546,152,101,1222,157,117,575,522,1072,660
200107,287,124,569,170,100,1333,168,124,576,570,1095,681
200108,283,122,564,164,100,1292,164,124,562,566,1086,672
200109,281,121,561,162,100,1281,163,124,555,563,1078,662
200110,278,120,558,161,99,1266,161,123,550,561,1071,654
200111,273,120,551,159,99,1246,155,122,540,557,1058,643
200112,269,117,549,158,98,1232,153,122,538,555,1045,633
200201,265,117,545,155,98,1218,151,121,531,553,1029,628
200202,262,115,542,155,96,1208,146,119,529,551,1018,618
200203,260,115,537,154,96,1199,142,119,521,550,1006,613
200204,259,112,529,153,96,1183,139,118,519,544,996,606
200205,257,112,526,152,96,1167,135,118,517,543,991,600
200206,256,112,521,152,96,1153,130,117,512,538,990,597
200207,262,116,523,151,93,1184,136,116,519,568,1019,609
200208,261,115,518,151,93,1159,134,115,515,565,1011,597
200209,258,115,515,150,93,1144,132,115,515,563,1002,596
200210,255,115,510,146,93,1126,131,115,510,557,996,589
200211,255,114,505,145,91,1116,126,115,508,555,989,584
200212,254,112,501,144,91,1103,120,115,506,548,985,578
200301,253,111,494,144,91,1088,118,114,502,544,973,572
200302,252,109,490,144,90,1072,118,114,501,539,972,565
200303,248,109,486,143,89,1044,116,114,498,527,960,560
200304,246,105,484,142,89,1032,114,113,492,522,957,558
200305,244,105,482,142,89,1020,112,113,486,521,951,550
200306,242,105,481,141,89,1005,112,113,480,516,949,545
200307,241,105,482,147,94,1013,121,112,489,518,989,554
200308,239,104,479,146,94,999,120,112,486,514,982,546
200309,236,103,477,146,94,989,119,111,484,513,980,542
200310,235,102,474,145,94,976,119,111,480,512,976,537
200311,235,102,472,145,94,964,118,111,476,510,965,532
200312,234,102,469,144,92,956,116,111,470,509,959,525
200401,231,101,468,142,92,949,116,111,467,506,949,522
200402,230,100,467,140,92,943,116,111,466,503,942,518
200403,230,99,463,140,91,930,115,111,465,502,938,516
200404,228,99,461,140,91,925,115,111,458,499,926,514
200405,228,98,459,138,91,922,114,111,453,497,915,510
200406,226,98,457,137,91,914,113,111,452,493,908,506
200407,229,106,453,145,94,951,128,112,467,551,955,540
200408,228,106,452,145,93,943,126,112,460,548,950,538
200409,226,106,449,144,93,942,126,112,459,548,942,534
200410,225,105,447,144,92,935,125,112,455,547,934,529
200411,225,104,444,144,92,927,123,112,451,546,926,526
200412,222,103,442,144,91,921,122,110,450,543,920,520
200501,222,103,437,144,89,917,122,110,449,540,904,516
200502,220,102,435,144,89,912,121,110,448,539,895,513
200503,219,100,428,143,89,910,120,110,444,538,888,512
200504,217,99,425,142,89,905,119,110,441,536,886,505
200505,216,98,423,141,88,896,118,110,438,533,879,501
200506,214,98,421,140,88,885,116,110,437,531,875,499
200507,222,102,430,155,97,932,134,114,463,569,948,524
200508,219,99,427,153,97,922,130,114,460,565,944,519
200509,219,99,424,153,97,913,130,114,456,560,942,514
200510,214,98,420,152,96,905,129,114,451,555,940,510
200511,213,98,420,152,96,897,125,113,447,549,938,506
200512,211,97,416,150,96,892,124,113,442,546,928,503
200601,208,96,415,149,96,880,123,113,441,540,918,502
200602,208,96,412,149,96,868,120,113,434,536,913,502
200603,207,95,412,149,96,862,118,113,430,532,906,500
200604,207,94,409,148,96,855,118,112,428,525,900,499
200605,205,94,408,147,96,847,116,111,425,521,895,496
200606,203,94,406,147,95,841,115,111,421,519,891,493
200607,218,107,419,169,102,881,126,114,439,573,950,530
200608,217,107,418,168,102,873,125,113,437,572,945,528
200609,217,106,415,168,102,869,124,113,432,571,942,525
200610,216,105,411,167,102,858,123,113,430,570,934,524
200611,215,103,409,167,102,855,121,113,424,562,927,520
200612,213,103,404,166,101,846,119,113,423,557,918,519
200701,211,102,400,165,101,836,116,113,420,550,910,513
200702,211,100,397,165,101,827,116,112,418,548,901,511
200703,209,100,396,163,100,819,114,112,415,546,896,510
200704,209,99,391,163,96,810,113,111,413,539,888,505
200705,206,99,389,163,95,801,113,110,410,538,884,500
200706,204,99,383,160,95,794,113,109,406,534,880,495
200707,208,103,401,176,105,846,126,110,419,578,932,552
200708,204,102,399,176,105,838,125,109,416,572,925,544
200709,203,102,398,176,104,827,124,109,412,569,919,542
200710,203,101,396,176,104,817,124,108,405,565,912,532
200711,202,100,393,175,104,811,120,107,397,557,908,526
200712,199,99,390,175,102,802,120,107,394,554,899,522
200801,199,98,389,175,102,795,119,106,393,549,895,519
200802,198,98,386,173,101,792,117,106,392,545,885,517
200803,198,98,384,170,101,786,116,106,389,539,878,512
200804,197,97,382,169,99,781,115,106,385,532,872,508
200805,195,97,379,168,99,772,114,106,380,523,868,503
200806,195,97,377,168,99,766,114,106,379,520,862,499
200807,203,105,397,185,105,809,120,106,384,553,892,541
200808,202,105,394,183,105,798,119,106,380,548,888,540
200809,200,105,393,183,104,786,118,105,377,543,881,538
200810,198,105,391,183,104,777,117,105,371,536,871,536
200811,193,104,390,180,102,769,116,105,369,534,864,529
200812,192,104,389,179,101,763,115,104,367,526,857,525
200901,190,103,386,179,101,760,114,104,364,518,847,523
200902,189,100,383,179,101,755,113,103,363,513,842,517
200903,189,98,380,177,97,752,112,103,362,505,836,509
200904,188,97,374,176,96,743,111,103,360,502,831,502
200905,188,95,371,174,96,739,111,103,360,494,827,498
200906,187,93,370,174,95,730,107,103,359,487,825,490
200907,188,95,376,177,96,731,111,105,360,497,832,501
200908,187,94,374,176,96,726,111,105,358,493,826,497
200909,186,93,373,176,96,726,110,105,357,488,819,493
200910,186,93,373,175,95,719,109,104,355,483,812,489
200911,186,92,370,172,94,715,104,104,350,478,806,485
200912,184,92,368,172,93,711,102,104,349,473,799,479
201001,184,92,368,172,93,707,101,104,346,468,792,471
201002,183,92,365,172,93,700,99,104,345,465,789,463
201003,179,92,364,169,92,697,99,104,343,459,785,461
201004,179,92,363,168,91,686,99,104,343,459,780,454
201005,178,92,362,167,90,684,98,104,341,458,773,453
201006,178,92,361,165,90,684,97,104,340,456,769,449
201007,183,95,379,177,96,710,104,105,351,480,775,471
201008,183,95,378,177,95,704,103,105,348,477,774,470
201009,182,94,376,174,94,699,103,104,348,474,772,469
201010,182,94,376,173,94,689,102,104,346,469,767,465
201011,181,93,372,172,94,682,102,104,345,464,763,460
201012,180,93,368,169,94,673,102,102,344,457,757,453
201101,180,92,364,169,94,668,102,102,343,454,750,451
201102,180,91,363,167,94,661,102,100,342,450,749,450
201103,178,88,362,167,91,658,100,100,340,447,746,447
