DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
198211,292.89,458.72,218.32,443.48,566.25,267.84,1299.46,543.41,204.44,475.48,211.69,93.44
198212,306.81,492.83,231.17,412.39,595.62,295.79,1380.38,538.42,226.21,503.06,224.04,102.91
198301,311.47,507.98,236.98,442.2,587.11,304.12,1389.79,556.59,221.18,508.05,217.18,103.92
198302,308.38,533.73,244.7,463.1,624.93,329.98,1560.8,573.59,225.48,520.24,218.03,111.08
198303,320.34,550.45,253.62,456.04,641.53,341.8,1532.49,575.88,244.44,541.68,229.84,114.77
198304,342.66,546.71,259.17,490.18,656.36,344.49,1566.36,573.17,265.59,573.28,245.46,117.29
198305,364.52,606.87,274.45,542.03,704.74,374.53,1680.58,591.87,290.4,602.26,269.37,126.03
198306,362.71,595.38,281.99,548.25,716.18,386.23,1657.3,600.13,291.1,586.39,272.34,133.06
198307,353.95,628.31,276.96,539.15,723.32,360.5,1402.44,624.62,283.51,538.39,270.58,132.17
198308,344.91,605.22,270.85,536.08,708.05,342.18,1351.52,630.33,275.81,512.91,263.39,126.36
198309,346.62,591.58,266.44,575.04,750.5,339.14,1379.61,633.44,263.73,504.89,266.21,122.38
198310,361.22,616.24,275.2,549.67,760.43,347.46,1412.02,662.33,269.94,511.04,270.71,124.16
198311,359.73,625.57,268.91,538.51,742.89,324.32,1337.84,678.71,266.32,499.53,262.65,117.43
198312,368.29,646.69,288.11,541.86,769.56,331.54,1378.94,658.64,279.81,484.14,269.42,122.19
198401,366.38,665.37,288.81,563.69,743.42,333.87,1336.8,629.29,268.44,469.79,267.7,120.95
198402,366.72,628.88,279.64,594.33,710.98,313.07,1390.62,634.7,255.49,470.96,267.2,117.01
198403,344.99,587.49,259.92,621.49,661.52,293.86,1337.8,607.14,243.68,459.32,254.73,110.85
198404,350.86,591.71,267.46,625.7,695.45,298.89,1289.92,600.75,247.4,455.44,260.51,114.54
198405,354.03,610.78,266.33,653.8,700.08,298.06,1317.63,595.25,249.2,471.77,257.61,111.01
198406,347.13,572.84,249.74,579.85,666.54,283.01,1319.47,583.52,237.04,438.43,239.09,105.48
198407,329.06,533.86,249.14,510.24,620.06,224.98,1293.48,598.4,217.81,318.75,236.49,103.88
198408,325.45,546.99,245.31,474.59,609.76,220.7,1330.38,597.75,218.05,306.97,232.71,98.78
198409,354.38,601.79,275.61,550.61,675.94,252.03,1424.5,639.3,241.49,338.92,258.34,111.2
198410,359.09,602.77,269.38,552.29,658.24,241.62,1481,665.38,242.17,327.31,266.2,112.05
198411,364.65,615.04,267.82,539.44,654.53,239.19,1444.53,682.55,239.71,333.34,269.08,112.61
198412,367.58,591.06,262.94,538.65,645.54,230.6,1450.13,696.77,231.41,334.57,269.86,110.96
198501,372.35,621.24,270.51,543.23,651.86,237.77,1508.24,709.65,233.89,347.47,283.19,113.59
198502,390.11,681.33,297,579.59,693.42,268.7,1605.09,722.37,266.95,376.25,308.07,128.08
198503,410.65,670.59,300.3,602.47,698.5,265.83,1679.01,733.77,272.21,392.06,314.42,131.26
198504,432.22,634.98,290.91,612.73,686.23,252.22,1735.55,772.46,273.65,405.1,315.02,130.66
198505,429.3,620.61,284.75,642.76,683.82,244.09,1740.31,772.88,276.33,397.65,324.9,130.52
198506,462.95,663.15,302.72,591.33,733.11,253.48,1884.56,808.1,304.6,439.11,346.48,139.12
198507,430.15,618.37,292.67,511.41,732.75,228.06,939.9,851.84,275.07,381.39,327.79,144.97
198508,420.51,632.9,303.75,514.26,768.54,240.57,901.91,807.6,266.2,380.44,324.48,150.83
198509,406.02,596.01,298.46,522.27,757.32,234.46,911.4,815.72,264.86,378.1,323.36,151.5
198510,406.32,578,285.97,527.85,731.64,225.51,867.69,770.74,255.01,354.93,308.17,142.17
198511,406.93,588.78,292.74,566.49,779.58,234.07,918.07,814.6,275.89,352.01,331.13,148.75
198512,443.16,652.22,316.45,564.91,817.9,254.9,1013.02,838.41,301.36,389.9,356.76,159.98
198601,469.09,698.46,329.62,558.15,868.95,277.4,1038.8,878.04,316.28,408.38,376.13,167.63
198602,482.46,712.6,337.63,517.04,869.71,277.71,994.14,907.19,323.08,415.83,389.66,173.59
198603,536.59,785.31,371.05,523.46,971.57,294.09,1075.47,962.41,350.02,443.84,425.14,185.83
198604,587.98,856.84,391.49,536.44,1036.26,294.48,1123.06,989.41,382.51,503.04,445.92,196.38
198605,595.51,825.72,382.58,550.99,1052.93,307.36,1163.17,951.91,383.19,513.33,433.83,197.81
198606,650.68,857.55,399.14,598.92,1112.18,305.42,1233.49,982.03,421.48,553.64,457.59,205.66
198607,609.66,771.86,363.18,511.11,1019.77,268.84,1141.66,1025.98,342.43,482.62,441.68,212.68
198608,579.04,703.25,336.23,495.44,957.87,247.61,1101.84,1074.19,309.74,459.08,420.27,190.8
198609,596.55,761.87,360.19,582.25,996.91,261.65,1176.73,1157.79,317.25,478.9,451.21,202.43
198610,532.76,704.5,336.32,583.7,931.32,244.91,1071.48,1041.39,290.26,423.34,404.75,196.23
198611,589.19,753.09,353.46,613.21,1008.83,249.04,1130.07,1091.62,308.4,464.24,419.64,210.99
198612,596.36,800.43,364.28,647.53,1050.73,260.75,1186.69,1096.43,311.04,469.95,418.13,212.58
198701,581.88,785.17,359.97,645.28,1029.04,251.1,1160.49,1053.49,293.5,471.5,410.61,206.52
198702,665.45,931.6,411.1,746.99,1173.47,293.18,1218.41,1147.02,328.14,530,452.63,234.65
198703,706.25,960.23,428.32,737.38,1227.5,321.04,1218.01,1115.52,361.76,595.2,471.2,252.34
198704,720.13,1010.76,439.82,827.22,1295.47,330.17,1227.22,1090.17,370.28,595.48,463.85,258.25
198705,697.68,1050.36,431.31,836,1291.29,346.65,1193.44,1038.38,359.72,580.56,443.02,252.92
198706,718.11,1051.79,433.06,806.29,1297.28,349.79,1220.29,1011.72,361.03,587.71,440.54,257.93
198707,739.87,956.21,426.57,824.9,1079.86,314.55,1259.01,1044.82,347.19,496.33,348.42,252.88
198708,780.02,1034.96,464.47,859.9,1142.7,319.07,1366.22,1022.61,369.86,525.71,355.69,267.13
198709,806.67,1096.75,476.24,886.96,1195.82,344.89,1459.94,1052.99,382.47,537.33,375.43,270.24
198710,793.97,1056.89,485.4,858.33,1192.04,336.37,1511.38,1022.55,359.43,520.61,368.9,271.28
198711,629.5,774.91,346.91,702.62,904.21,251.06,1318.67,947.11,261.41,419.73,291.72,191.87
198712,580.25,715.84,331.52,625.78,840.19,227.27,1208.87,916.41,237.56,382.81,269.61,183.14
198801,629.55,779.09,363.34,671.28,949.46,254.45,1265.52,914.77,257.82,407.56,278.68,202.18
198802,649.24,817.16,370.13,734.14,941.31,251.55,1392.29,1002.04,274.35,435.37,304.19,206.6
198803,690.49,875.3,399.39,755.93,1001.74,270.38,1437.52,984.23,304.5,447.31,309.28,223.13
198804,689.7,852.2,398.96,776.9,974.66,258.32,1416.92,946.25,304.09,436.73,301.21,228.36
198805,697.03,890.46,407.13,816.75,991.32,267.41,1447.46,938.95,317.63,430.02,301.3,227.5
198806,694.47,902.88,406.8,826.4,976.06,264.52,1478.02,969.77,307.88,428.61,307.65,225.03
198807,622.1,585.9,480.1,835.31,1042.95,294.65,1662.44,939.88,302.3,413.5,244.37,239.93
198808,633.25,581.48,472.42,875.18,1006.61,281.62,1681.92,941.12,293.2,422.18,245.79,238.32
198809,635.12,539.7,450.78,858.76,965.17,259.62,1627.95,932.4,287.31,420.72,246.45,234.56
198810,677.74,566.36,462.99,844.24,1004.67,268.6,1739,952,310.8,438.75,255.92,246.14
198811,740.05,583.1,470.69,868.94,1033.86,269.94,1795.73,976.79,311.83,448.47,256.13,246.12
198812,695.99,591.58,463.87,872.53,1001.57,263.04,1859.07,963.94,304.4,440.43,245.6,245.98
198901,708.5,594.22,475.18,899.34,1056.67,278,1910.23,963.16,311.08,450.07,244.08,253.7
198902,751.84,644.54,510.26,957.05,1142.96,300.31,2132.38,985.34,332.56,482.45,262.13,272.06
198903,745.52,621.62,500.63,944,1109.96,292.21,2103.44,959.97,329,468.6,261.6,272.44
198904,784.64,623.02,504.08,983.54,1138.33,277.05,2248.17,959.38,339.71,494.53,274.13,277.74
198905,762.52,623.16,535.6,1016.6,1203.44,294.23,2458.53,997.01,362.11,524.08,286.17,294.18
198906,806.1,641.89,561.74,1044.89,1232.9,303.86,2597.96,1032.51,383.31,548.6,299.63,307.49
198907,774.8,605.71,511.09,1014.02,1135.57,268.16,2348.99,1095.06,347.28,472.12,297.5,279.57
198908,872.01,638.77,552.56,1058.58,1245.25,276.3,2622.1,1154.5,382.14,539.57,323.67,305.16
198909,863.41,676.95,572.69,1101,1325.86,283.38,2670.18,1136.54,395.92,542.8,332.27,328.57
198910,866.74,645.11,565.16,1115.5,1277.83,276.33,2763.63,1136.05,388.68,526.83,339.82,331.21
198911,854.15,609.36,540.03,1122.02,1227.29,265.92,2697.2,1142.83,374.49,530.74,327.17,310.72
198912,866.57,602.23,558.23,1158.47,1260.18,260.58,2747.97,1171.94,380.24,555.33,328.55,313.64
199001,881.43,546.29,571.62,1230.81,1329.37,258.37,2917.61,1221.94,386.61,565.87,318.85,316.95
199002,800.08,529.4,540.73,1182.67,1229.69,256.48,2518.39,1156.98,365.74,526.35,289.16,293.56
199003,800.18,552.84,555.73,1215.06,1262.82,268,2506.78,1152.03,373.96,515.37,297.64,302.76
199004,836.49,570.45,583.14,1207.85,1297.6,282.48,2627.2,1137.08,399.4,536.83,293.8,310.25
199005,833.53,548.11,570.4,1173.7,1260.58,278.63,2549.2,1070.39,394.55,540.14,283.38,306.03
199006,907.14,598.56,611.81,1233.51,1366.99,317.57,2838.99,1119.57,445.95,614.62,311.57,335.87
199007,851.22,554.23,580.4,1136.11,1282.38,309.92,2527.1,1127.71,425.83,606.03,295.91,301.2
199008,845.98,537.94,581.18,1236.43,1289.98,287.3,2430.72,1132.57,412.34,620.74,284.85,297
199009,786.36,463.49,509.79,1224.44,1133.29,252.41,2185.82,1049.72,362.96,578.8,252.43,261.1
199010,760.24,420.8,467.61,1209.24,1063.77,236.81,2206.49,1049.57,334.75,558.5,223.81,242.66
199011,780.43,404.39,452.98,1156.44,1086.94,230.01,2299.13,1129.22,327.35,571.92,208.72,229.91
199012,829.37,420.05,486.36,1176.22,1176.89,257,2389.03,1153.08,360.3,626.18,239.66,241.73
199101,868.58,417.25,514.25,1149.51,1221.17,268.79,2420.18,1155.53,374.69,646.39,253.7,251.4
199102,915.32,444.92,558.52,1133.36,1250.27,310.32,2437.57,1134.81,412.78,683.07,272.58,272.77
199103,1019.76,488.19,594.36,1224.95,1317.57,331.88,2477.8,1181.71,445.87,754.31,302.35,296.79
199104,1065.58,499.88,610.94,1256.07,1341.31,335.09,2526.96,1196.4,491.64,800.11,320.84,297.4
199105,1070.65,489.72,610.47,1290.96,1379.95,326.78,2543.48,1189.98,504.19,793.56,328.86,300.7
199106,1117.31,559.5,652.07,1263.45,1491.29,339.78,2527.63,1184.02,546.89,832.64,345.51,317.19
199107,1045.21,544.37,573.64,1138.59,1334.16,316.9,2360.87,1168.46,502.42,723.59,319.96,275.17
199108,1116.4,544.14,588.85,1194,1411.13,332.71,2457.54,1210.11,531.72,790.88,339,285.33
199109,1177.97,533.68,599.01,1210.62,1426.23,334.45,2496.61,1244.39,553.04,813.25,355.63,287.38
199110,1136.63,518.8,583.76,1201.5,1408.61,332.26,2525.3,1284.36,540.43,814.13,354.97,285.79
199111,1138.89,513.85,595.87,1224.15,1423.02,341.13,2591.43,1295.33,533.78,867.6,364.09,295.31
199112,1133.75,473.71,563.63,1120.65,1355.71,329.28,2465.37,1311.3,529.19,848.1,348.34,280.13
199201,1299.82,512.7,630.84,1150.25,1508.4,361.62,2696.29,1370.33,600.83,989.15,389.73,314.94
199202,1264.7,564.78,643.68,1115.67,1548.31,387.37,2667.14,1302.81,610.08,944.04,393.7,332.14
199203,1280.64,631.45,657.43,1109.31,1578,403.28,2657.86,1279.32,631.95,919.25,408.2,346.12
199204,1264.98,644.98,646.72,1082.36,1598.14,384.67,2633.91,1272.39,627.72,872.99,402.4,333.05
199205,1281.2,714.59,662.69,1199.59,1703.6,384.82,2801.47,1301.46,609.99,861.48,407.43,336.86
199206,1300.58,710.41,661.67,1259.41,1704.56,389.92,2686.72,1332.9,619.23,876.87,418.18,340.21
199207,1148.71,685.67,622.5,1204.97,1478.36,362.78,2465.92,1365.83,548.49,696.58,414.49,327.77
199208,1211.3,715.8,639.43,1298.75,1552.8,376.97,2652.76,1451.88,572.8,738.86,430.87,338.97
199209,1219.75,650.02,620.11,1333.58,1484.69,360.08,2620.85,1437.38,573.38,716.12,419.37,326.74
199210,1241.87,655.84,635.85,1334.8,1500.55,374.57,2659.53,1441.58,599.29,689.96,436.14,341.13
199211,1240.79,654.55,639.19,1287.27,1533.26,384.88,2633.98,1430.5,628.88,712.6,449.97,353.07
199212,1286.92,709.26,667.93,1260.5,1563.76,409.03,2810.39,1419.44,674.19,746.72,483.3,372.11
199301,1292.04,732.22,684.86,1283.92,1563.09,412.76,2955.11,1450.17,679.04,736.52,509.7,380.22
199302,1287.8,800.03,694.02,1325.56,1517.59,433.26,2979.84,1480.96,682.2,689.46,532.13,390.26
199303,1266.63,795.82,704.3,1399.49,1540.99,434.09,3199.86,1565.39,674.27,628.4,539.64,389.71
199304,1270.21,838.53,722.32,1455.92,1557.51,445.15,3294.6,1585.04,693.56,636.65,564.23,401.74
199305,1155.19,856.07,720.51,1472.84,1586.73,430.35,3188.18,1577.62,636.62,649.52,544.68,394.84
199306,1194.11,869.64,747.96,1490.86,1600.99,469.2,3318.55,1568.93,675.15,672.36,548.15,415.8
199307,1083.27,873.27,709.67,1360.11,1511,440.6,3333.67,1653.53,586.14,579.76,571.82,406.25
199308,1059.8,886.31,717.56,1372.59,1493.81,424.2,3422.76,1680.34,592.15,548.71,587.65,412.35
199309,1102.87,894.54,744.87,1418.87,1535.36,452.91,3633.84,1733.12,616.29,566.73,607.17,424.74
199310,1081.73,901.2,731.49,1438.58,1501.72,460.14,3607.87,1715.21,613.93,573.29,622.02,427.66
199311,1149.6,978.9,753.82,1424.05,1571.84,468.07,3689.97,1676.51,633.76,609.05,599.99,433.83
199312,1159.57,985.17,762.37,1334.65,1602.95,471.54,3488.16,1574.6,637.8,616.08,581.34,434.46
199401,1182.08,1028.59,792.87,1341.05,1649.94,486.68,3462.11,1597.54,627.98,631.66,594.98,452.66
199402,1175.6,1105.87,828.9,1405.38,1755.9,511.96,3585.3,1574.18,634.31,635.35,622.13,478.07
199403,1158.78,1062.52,824.64,1358.7,1736.35,521.87,3382.15,1486.87,646.7,600.28,596.95,463.21
199404,1107.89,993.43,788.42,1308.7,1670.52,504.36,3246.28,1426.76,617.3,561.75,579.21,435.92
199405,1120.86,987.14,779.86,1381.8,1738.17,499.97,3278.92,1451.78,621.18,579.99,595.42,432.35
199406,1106.59,964.03,798.18,1381.84,1771.04,512.13,3328.71,1365.49,611.08,611.3,623.01,435.28
199407,954.49,844.92,699.3,1240.84,1547.88,440.68,2646.29,1311.96,535,547.05,560.82,372.84
199408,977.62,881.99,738.52,1287,1606.19,461.14,2723.63,1374.39,536.9,553.23,578.23,384.27
199409,1039.83,878.15,764.67,1290.85,1710.08,506.84,2722.13,1374.8,566.27,612.41,600.64,389.49
199410,1037.61,832.92,749.18,1279.34,1691.47,505.75,2682.07,1328.57,553.57,628.87,573.28,380.21
199411,1068.37,821.96,749.96,1384.24,1682.52,545.86,2672.19,1345.29,560.83,636.86,577.67,380.02
199412,1051.73,786.52,712.55,1323.7,1579.12,539.04,2584.62,1343.52,538.36,642.76,550.1,361.68
199501,1062.22,819.55,744.39,1315.76,1619.57,556.25,2629.28,1340.08,526.79,649.28,562.91,365.69
199502,1078.08,769.91,747.4,1324.39,1603.37,553.51,2750.76,1425.28,533.39,691.12,597.82,375.08
199503,1117.65,806.93,787.96,1386.13,1674.06,595.37,2808.05,1428.46,549.86,708.43,630.9,391.64
199504,1149.74,817.43,815.94,1463.24,1741.56,623.68,2807.73,1395.41,574.82,725.79,640.55,410.49
199505,1179.2,826.68,842.38,1503.01,1802.61,674.54,2904.37,1433.29,569.25,755.91,652.55,420.62
199506,1236.97,873.9,871.99,1555.91,1867.73,701.48,2983.99,1526.58,589.99,767.05,696.06,424.09
199507,1149.87,991.75,837.22,1485.86,1782.17,713.85,2800.97,1532.32,591.73,745.39,640.67,423.26
199508,1171.72,1033.13,874.52,1526.63,1800.62,775.3,2962.42,1521.81,615.01,792.41,668.13,451.45
199509,1180.47,1043.38,874.61,1496.75,1794.45,775.2,3177.32,1534.61,599.82,803.42,704.51,446.34
199510,1263.82,1042.24,890.55,1529.31,1865.51,788.47,3327,1622.59,620.75,868.92,750,447.03
199511,1275.8,990.04,871.8,1532.33,1822.4,802.06,3300.05,1641.52,590.57,874.99,736.83,438.15
199512,1331.52,1046.8,916.46,1593.17,1948.35,802.82,3400.66,1657.18,629.67,920.96,781.98,460.1
199601,1350.5,1094.43,935.48,1692.41,1994.9,771.52,3548.31,1732.98,627.98,977.5,791.39,467.03
199602,1388.96,1136.47,966.66,1708.41,2116.59,788.75,3578.39,1761.45,630.76,1036.09,826.36,478.84
199603,1430.59,1160.33,971.38,1722.18,2184.21,839.85,3496.13,1705.57,657.28,1029.07,848.08,493.61
199604,1412.14,1214.4,1004.25,1807.15,2299.68,804.33,3448.47,1689.99,693.74,1035.8,843.23,513.93
199605,1416.17,1261.74,1035.88,1884.53,2320.56,889.6,3576.46,1641.22,726.2,1034.66,831.54,537.31
199606,1526.01,1299.89,1064.61,1896.4,2349.34,926.1,3575.06,1661.47,762.37,1078.2,847.81,549.32
199607,1470.5,1283.08,1011.85,1880.35,2082.85,793.71,3031.15,1742.34,699.18,963.24,827.93,534.54
199608,1412.56,1232.86,972.3,1799.65,2054.75,737.37,2762.73,1635.53,650.72,909.45,808.54,490.35
199609,1416.44,1277.03,1006.41,1849.17,2084.63,770.53,2746.94,1672.58,692.2,950.98,844.22,503.31
199610,1470.61,1319.68,1071.39,1937.48,2249.25,856.53,2761.2,1675.97,721.48,1021.24,898.27,520.43
199611,1496.43,1318.44,1093.29,2049.88,2294.43,850.24,2763.45,1730.14,709.26,1015.62,951.12,520.17
199612,1574.52,1367.3,1146.33,2156.39,2469.64,956.38,2916.76,1765.67,735.08,1092.62,1035.52,547.78
199701,1578.07,1321.23,1153.13,2193.14,2445.98,930.7,2970.2,1760.55,717.63,1067.43,1017.24,538.48
199702,1682.86,1360.13,1201.05,2287.23,2560.38,1024.25,3048.57,1777.67,721.22,1173.36,1087.2,564.55
199703,1765.94,1360.63,1213.35,2154.42,2633.19,954.1,3160.89,1766.99,747.84,1190.26,1140.64,558.05
199704,1681.27,1310.69,1165.18,2265.66,2552.57,906.99,2858.53,1710.34,737.09,1105.68,1069.79,540.6
199705,1779.46,1343.28,1232.03,2276.64,2684.9,985.68,2940.44,1681.04,752.06,1177.06,1139.85,550.82
199706,1905.75,1434.81,1340.47,2448.7,2847.75,1086.3,3152.55,1702.88,802.9,1262.25,1198.54,584.44
199707,1905.75,1161.64,1362.88,2448.55,2743.57,1011.89,2965.46,1750.82,810.12,1265.14,1182.25,581.43
199708,1973.45,1264.81,1447.67,2664.75,2958.69,1180.58,2917.35,1802.04,881.18,1297,1311.44,611.47
199709,1864.58,1278.65,1382.51,2659.96,2740.71,1163.88,2880.64,1772.4,869.29,1229.77,1241.51,601.23
199710,1966.98,1345.2,1446.86,2875.93,2793.4,1207.41,3182.13,1846.68,926.27,1318.71,1344.94,650.69
199711,1911.86,1314.04,1354.28,2835.73,2707.99,1114.04,3317.2,1856.41,910.57,1311.03,1320.63,620.59
199712,2054,1295.77,1416.43,2775.76,2863.03,1140.48,3758.19,1991.23,969.87,1356.11,1373.99,633.46
199801,2157.12,1353.31,1412.8,2745.96,2908.53,1099.97,3981.17,2161.33,976.63,1412.2,1453.98,657.11
199802,2119.83,1364.85,1442.25,2600.51,2851.66,1167.32,4215.59,2060.83,994.31,1498.5,1422.63,655.12
199803,2249.39,1544.61,1542.64,2797.91,3089.69,1297.39,4442.28,2112.78,1111.85,1598.19,1570.79,699.78
199804,2390.46,1657,1625.2,2945.19,3233.76,1324.99,4896.24,2264.98,1191.52,1661.75,1655.11,746.22
199805,2332.14,1686.93,1647.64,3102.22,3276.47,1408.8,4769.66,2203.35,1195.13,1707.09,1701.19,759.44
199806,2391.67,1804.51,1604.35,2959.45,3324.7,1316.1,4745.13,2175.52,1229.8,1680.18,1670.21,726.12
199807,2234.23,1729.2,1534.05,2854.46,3189.09,1357.68,4742.51,2379.11,1261.06,1662.75,1651.1,743.89
199808,2156.95,1720.5,1463.8,2694.49,2926.36,1373.01,4989.48,2245.31,1229.22,1671.68,1651.51,718.49
199809,1897.63,1402.48,1241.15,2408.63,2622.07,1148.71,4213.75,2312.25,1069.47,1478.23,1296.01,584.02
199810,1944.47,1437.92,1276.75,2721.02,2590.7,1345.73,4742.05,2517.95,1103.95,1690.4,1259.21,611.27
199811,2177.94,1428.76,1426.28,2768.63,2903.25,1443.12,5138.12,2465.77,1223.29,1776.62,1362.03,652.25
199812,2356.88,1494.09,1488.04,2791.04,3049.89,1629.07,5425.21,2489.73,1353.62,1910.8,1448.23,700.47
199901,2389.64,1591.14,1547.17,2504.2,3116.38,1891.4,6316.39,2550.62,1491.52,2018.17,1489.43,739.32
199902,2325.11,1720.91,1606.25,2365.77,3011.8,2197.24,6990.85,2395.14,1533.85,2038.81,1505.2,772.97
199903,2246.46,1660.25,1565.61,2365.75,3027.67,1962.31,6778.16,2305.87,1539.27,2080.48,1527.69,767.6
199904,2225.19,1655.76,1643.33,2787.86,3223.92,2138.9,6865.95,2257.45,1600.43,2151.41,1585.94,774.28
199905,2325.56,1832.38,1781.48,3335.79,3588.12,2216.75,7596.21,2425.5,1623.68,2041.33,1696.28,843.38
199906,2381.21,1768.25,1735.27,3253.77,3437.55,2211.86,7389.22,2579.05,1576.71,2011.38,1641.5,823.48
199907,2339.51,1607.9,1886.21,3262.4,3399.83,2412.33,7729.74,2553.87,1646.33,2113.69,1870.27,848.51
199908,2292.55,1506.41,1889.02,3413.4,3409.41,2391.59,7806.26,2559.47,1578.1,2036.93,1772.58,785.3
199909,2213.8,1528.34,1900.1,3522.1,3415.1,2552.22,7247.54,2578.56,1491.02,2148.31,1680.43,757.15
199910,2051.2,1414.33,1892.54,3403.96,3200.34,2571.5,7225.27,2455.37,1514.19,2006.31,1594.75,751.81
199911,2199.93,1472.91,1973.9,3385.51,3538.98,2685.12,8045.04,2491.28,1572.66,2279.52,1834.22,776.04
199912,2209.41,1466.6,1956.48,3027.01,3545.37,3065.78,8443.19,2295.28,1658.67,2339.64,1785.36,783.61
200001,2154.16,1522.69,2176.04,3063.96,3769.85,3732.72,8884.7,2217.36,1780.39,2225.03,1775.94,865.24
200002,2061.87,1524.64,2021.11,3090.99,3512.12,3593.44,8651.19,2357.48,1583.27,2415.77,1705.62,832.39
200003,1952.75,1398.42,1988.31,2925.97,3147.92,4272.29,8388.3,2178.46,1526.62,2351.33,1585.05,839.39
200004,2114.6,1555.13,2229.12,3167.54,3021.23,4493.21,9014.54,2338.66,1741.06,2311.15,1850.17,889.33
200005,2103.07,1721.99,2258.07,3121.71,3046.19,4052.64,8141.59,2526.38,1673.36,2455.21,1775.68,887.51
200006,2278.3,1500.19,2224.11,3403.24,3096.92,3640.06,7164.1,2599.8,1639.48,2383.59,1875.4,876.61
200007,1995.74,1266.45,1449.08,3479.65,2828.19,3704.36,6582.32,2494.68,1571.02,2602.7,1772.23,1662.31
200008,2031.89,1320.01,1453.89,3393.48,2819.32,3534.81,6098.86,2583.38,1568.9,2466.68,1938.67,1672.16
200009,2002.69,1378.71,1588.56,3676.42,2932.74,4016.37,6035.14,2991.13,1549.13,2578.95,2142.06,1804.04
200010,2052.9,1370.18,1481.12,3858.49,2965.18,3447.18,5818.35,3200.52,1611.83,2705.11,2206.47,1781.27
200011,2228.78,1405.84,1526.41,3762.14,3257.42,3215.54,5840.68,3154.42,1621.09,2838.47,2205.46,1754.29
200012,2266.28,1261.19,1457.57,3698.09,3286.59,2495.72,4984.16,3222.74,1624.79,2909.83,2073.77,1632.8
200101,2405.91,1273.26,1579.06,4032.7,3613.63,2323.04,4822.52,3327.73,1748.46,3032.1,2264.74,1563.87
200102,2373.23,1447,1615.52,3915.18,3362.8,2731.78,5405.81,2963.63,1888.26,2788.82,2249.5,1601.04
200103,2397.21,1424.32,1525.45,3999.99,3384.62,2049.04,4980.44,3160.52,1810.01,2792.63,2131.02,1573.58
200104,2306,1379.84,1434.51,3986.32,3181.28,1797.79,4886.23,3204.08,1776.47,2591.42,2084.6,1490.91
200105,2363.84,1525.82,1611.22,4445.95,3336.69,2161.59,5096.77,3399.76,1913.73,2722.96,2184.36,1661.95
200106,2472.86,1508.92,1663.69,4462.36,3453.89,2121.28,5120.36,3395.39,1955.61,2796.59,2276.97,1754.97
200107,2574.25,1404.54,1390.75,3784.29,3213.04,2160.39,6070.68,3470.07,1893.01,2845.85,2302.56,1770.29
200108,2545,1473.59,1409.51,3789.81,3225.18,2057.84,6118.63,3336.8,2022.6,2924.35,2280.42,1685.75
200109,2620.94,1308.26,1370.31,3636.73,3240.94,1810.62,5586.1,3333.68,1903.43,2842.13,2149.94,1627.99
200110,2561.71,1095.51,1157.15,3209.03,3090.12,1481.74,5513.56,3136.33,1734.82,2834.29,2027.75,1421.07
200111,2634.42,1102.59,1227.12,3376.6,3144.01,1738.41,5172.26,3159.17,1794.74,2883.07,2016.3,1466.68
200112,2681.31,1301.87,1336,3242.46,3406.78,2032.75,5547.39,3091.38,1982.55,3035.12,2178.27,1624.57
200201,2768.31,1288.95,1387.34,3462.07,3402.32,2041.94,5768.98,3224.98,2097.39,2953.77,2266.96,1705.46
200202,2852.24,1348.13,1422.51,3358.12,3490.26,2046.38,5508.72,3090.66,2163,2889.96,2255.26,1617.39
200203,2996.21,1385.6,1484.14,3537.03,3612.66,1787.14,5522.11,3068.8,2173.17,2876.89,2251.78,1639.09
200204,3109.66,1519.92,1577.99,3836.45,3791.45,1926.24,5656.77,3397.4,2224.44,2919.31,2419.3,1706.8
200205,3216.1,1546.23,1569,3690.63,3687.26,1704.52,5065.08,3372.5,2200.93,2700.37,2392.78,1560.43
200206,3271.29,1537.57,1566.04,3653.5,3714.54,1657.92,5411.2,3148.38,2189.14,2660.26,2385.74,1550.29
200207,3101.2,1366.49,1497.14,3977.11,3791.89,1401.68,4743.21,3040.95,2091.98,2327.18,2347.85,1548.57
200208,2902.13,1207.26,1358.06,3501.35,3587.92,1294,4233.73,2664,1867.85,2277.32,2185.37,1512.1
200209,3004.87,1208.44,1325.78,3422.77,3643.24,1297.89,4312.17,2737.84,1902.43,2296.7,2245.66,1497.98
200210,2795.14,1073.51,1207.8,3208.09,3439.22,1095.27,3936.91,2432.18,1739.06,2183.73,2009.29,1357.19
200211,2939.32,1045.28,1268.78,3333.9,3618.3,1320.19,4767.66,2407.21,1844.73,2313.6,2166.98,1415.41
200212,2908.2,1131.38,1382.37,3444.81,3683.37,1551.39,5597.67,2432.79,1885.95,2425.9,2248.57,1535.7
200301,2909.79,1056.78,1331.99,3469.42,3626.68,1365.83,5167.68,2500.49,1766.3,2339.05,2168.22,1445.83
200302,2780.06,1039.44,1280.48,3385.06,3539.32,1363.62,4968.25,2413.96,1684.95,2343.51,2136.42,1393.46
200303,2726.04,983.31,1265.85,3457.77,3449.54,1415.64,4727.13,2305.91,1673.71,2341.89,2080.16,1379.72
200304,2662.77,990.89,1255.6,3521.12,3657.44,1417.77,4778.24,2390.32,1766.37,2335.91,2083.06,1420.23
